,Unnamed: 0,id,app,reviewText,date,ratingStars
1221534,1984262,d7fcad5c-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,We LOVED our airBnB stays and never cared about their politics  regardles of view  until the spam emails started. As a business owner myself  I can see NO logical reason to pee where you eat. I unsubscribed  reported as spam  and won't be using services again. This is sad for the decent renters. We are not Trump supporters  but we resent having political opinions  regardless of affiliation  forced on us when we subscribed to a non-non-political service.,February 07 2017,2
1221535,1984263,d8ee123d-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Very easy to use for guests and owners,February 07 2017,4
1221536,1984264,d92bb77e-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,People helping people,February 07 2017,4
1221537,1984265,d966ebbf-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Login with Facebook constantly puts me into someone else's account. Contacted support  no reply. Not cool guys,February 07 2017,1
1221538,1984266,d99faf00-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Amazing app  keeps me updated with prompt messages  reservations or any other notes. I like it a lot. Best app ever.,February 07 2017,5
1221539,1984267,d9d739c1-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Error! As a host I can not preview my properties or enter to inbox through calendar.. Please fix asap,February 07 2017,2
1221540,1984269,db0113c5-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,New to Airbnb as a host so not had chance to fully evaluate the site but love it so far,February 07 2017,5
1221541,1984270,db3a7346-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,I want an app where I can simply book apartments or rooms in cities. App is too complicated to manoeuvre and this will cost you dear. Desktop version was not the easiest to use but this is a monster by comparison. Not user friendly. Feels like stuff I don't want is being shoved in my face. I want a simple interface .. Place .. Date In ... Date Out ... Apt ... Room ... Hotel .... etc and simple filters .. Internet Access .. What floor .. Lift ... Kitchen fittings/options .. Smoking/Non Smoking ... etc ....... Tick boxes ....,February 07 2017,1
1221542,1984271,db71fe07-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,This app sends political messages...deleted.,February 07 2017,1
1221543,1984273,dc9a0349-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Did not get a chance to even use the app it wants to access my contacts before I can even log in,February 06 2017,1
1221544,1984274,dcd5d3ca-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Deleted and will never use this App! I will look for an alternative just to avoid Airbnb! Keep your political views to yourself and just rent homes!,February 06 2017,1
1221545,1984275,dd0dfacb-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Love the message from the founders!,February 06 2017,5
1221546,1984276,de079d0c-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Love this app. Great prices unfortunately the wait time for customers service is so long. Kind of frustrated because disabled my account and say they will send an email which they didn't..and still trying to get a room smh. Love/ hate airbnb.,February 06 2017,5
1221547,1984277,de3fc40d-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Do not install!,February 06 2017,1
1221548,1984278,de7af84f-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,"Please fix the app. I keep receiving a notification every 5 min literally saying """"""""""""""""please add photos to your listing"""""""""""""""". That listing no longer exist and has been deleted! It's annoying!""""",February 06 2017,3
1221549,1984279,df7a18d4-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Now that Air Bnb has gone silly with politics  I will no longer be using the platform. I will notify everyone I know of the email I received and many of them will no longer use this service.,February 06 2017,1
1221550,1984280,dfb06b15-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,I ordered a room for a night and was put up by the New York Cannibal Association. End of story. They tried to eat me,February 06 2017,1
1221551,1984281,dfe75996-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Due to Airbnb's recent political statements  I have decided to uninstall this app and never use their services again. I am not ok with Airbnb opening up its users doors to potentially dangerous economic migrants from counties with ties to radical terrorism. It is irresponsible  and un-American. Shame on you Airbnb for putting people at risk.,February 06 2017,1
1221552,1984282,e17c035b-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Too political. Stay out of politics.,February 06 2017,1
1221553,1984283,e3a9dfe1-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Please stop with the politics! I'm uninstalling for now.,February 06 2017,1
1221554,1984286,e45429a6-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,They suck and we're removing you guys by the million,February 06 2017,1
1221555,1984287,e4957867-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,This app was great until they wanted to put refugees in my house.,February 06 2017,1
1221556,1984288,e590ef69-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Stay out of politics. App deleted,February 06 2017,1
1221557,1984289,e5c741ab-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Giving homes to 100 000 refugees without any regard for Americas own homeless and Veterans....I will never again support this company,February 06 2017,1
1221558,1984290,e5ff68ad-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,This has fewer sorting and filtering features that the website  making it less useful or convenient than just going to the website.,February 06 2017,2
1221559,1984291,e638c82f-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Over all its a good app.,February 06 2017,5
1221560,1984292,e72f5c32-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Great app until they walked into politics. Probably won't be using Airbnb again. Pretty disappointing when a company just says screw you to most of the country.,February 05 2017,1
1221561,1984293,e765ae73-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,We struggle to extend my amnities on Snow White Cottage  like hairdryer  coathangers  cupboards etc.. & we STRUGGLE to discuss payment problems & cancellation fees with AirBnB,February 05 2017,5
1221562,1984294,e79c00b4-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Good concept  bad app. Why make a big bloaty app which takes forever to load? Not everyone has a high power smartphone with great internet connection. The data saver under settings doesn't help much either. Less would be more  especially when you are out there.,February 05 2017,1
1221563,1984295,e89331f8-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Just a trash app,February 05 2017,1
1221564,1984296,e8cabcba-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,The best company.,February 05 2017,5
1221565,1984297,e9041c3c-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,App is extremely easy to use.,February 05 2017,5
1221566,1984298,e93fecbe-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Bed sizes clearly listed on each place under amenities would be very helpful. My wife and I can't sleep comfortably on anything but a King.,February 05 2017,4
1221567,1984299,e9763eff-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Hi Team - there is live issue. Not able to get confirmation SMS/Call to proceed payment after selecting room,February 05 2017,1
1221568,1984300,ea79a540-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,It's easy and very good,February 05 2017,4
1221569,1984301,eab3a102-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Trying something new so lets see how this works I've spent Racks on top of Racks in the hotel indusrty  til i get settled i dont mind do me,February 05 2017,5
1221570,1984302,eaeed544-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Search Feature on app is terrible - if I have a pet and note that then why are all my results for places that do NOT host pets? Waste of time!,February 05 2017,1
1221571,1984303,eb26fc46-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,cheaper accommodation with better amenities,February 05 2017,5
1221572,1984304,eb62ccc8-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,verry good this app,February 05 2017,4
1221573,1984306,ec8ddf4b-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Make ur live easy,February 05 2017,4
1221574,1984307,ecc4cdcc-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Why the screen overlay exclusivity? I didn't want hassle when installing so I'm uninstalling.,February 04 2017,1
1221575,1984308,ed009e4e-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Give back our money! You already deducted from our credit card and yet the ids are still needed to be verified! This is our first time to use this and this happened!!!!!!!!!!!!!!!!,February 04 2017,1
1221576,1984309,edfe8652-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,"I discovered Airbnb 9 months ago. Since that day  I've visited the website nightly before sleep. The contents of this enticing app has inspired a lifelong dream of journeys to magical locations  heralded by compelling cultural qualities while sharing the company of gracious citizens willing to welcome strangers to their community. Airbnb offers an abundance of assessable  affordable possibilities for rendering fantasy to reality. A mere Five star rating is hardly sufficient to express my gratitude for Airbnb's """"""""""""""""Dream Fulfillment Facilitation"""""""""""""""" by reservation ; I recommend this service to anyone wishing for a dream to come true.""""",February 04 2017,5
1221577,1984310,ee3574d3-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Why can't you just run a mobile site without forcing the user to download the damn app?,February 04 2017,1
1221578,1984311,ee6c6354-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Wonderful app thanks...,February 04 2017,5
1221579,1984313,efa9c556-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Haven't stayed yet but I've made plans and will write another review after the trip,February 04 2017,5
1221580,1984314,efe0b3d7-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,The app just gives suggestions. Can't do searches by zip or location. You can only look up things you did on desktop,February 04 2017,1
1221581,1984315,f017a258-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Out of everyone I know I'm the only one that had to submit a credit card statement. Super shady. Even then it's been over 24 hours and I still can't pay for a place. Thanks for me leaving me stranded assholes.,February 04 2017,1
1221582,1984318,f17e855b-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Extremely horrible! It may work better with apple. Several host have been complaining about the same issues that I'm having.,February 04 2017,1
1221583,1984319,f1b8811c-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Airbnb are great but no luck with this app. Couldn't get past registration/logging in! Such as shame,February 04 2017,2
1221584,1984320,f3e6f9dd-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,i just called them because i have a problem and i can not see my page request amd reservations in the app. my husband is who has the profile and i confirm everything including that he refuses to help me. i just gave the phone to my husband that he speaks less english than me and he told us he can not help us if he doesn't put me as a contact because the initial person who called was me. so now we can not see pur request and reservations since yeserday and i tried to email them but no answer....,February 04 2017,2
1221585,1984322,f45b8d9f-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Excellent continue the good work,February 04 2017,5
1221586,1984323,f69020e0-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Sometimes freezing. There are too many bugs in this application. Need to be improved.,February 04 2017,2
1221587,1984325,f7041862-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,The app is good but the payment option here is restricted to PAYPAL and Credit Card only. The team needs to work on adding the other payment methods to the app as well. Secondly  I am not able to login as it always prompts me Invalid Id and Password though I am keying in the correct password. Happens with both the Website and the App.,February 03 2017,3
1221588,1984326,f73cdba3-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,i stayed at Joseph Wilson's Airbnb > I left a review yesterday And stated the home was 6 miles from the ocean. It was an error   It is located 2 miles fromr the ocean. it was a great place to stay while in Ft. Lauderdale  Fl,February 03 2017,5
1221589,1984328,f87868e5-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Best travel app ever!!! Use it often. For everyday people,February 03 2017,5
1221590,1984329,f8b08fe6-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Very useful for both sides of AirBnB - hosts and guests - to use  book and amend travel accommodation for home stays. They're increasingly getting into more travel services so watch out for more in the app in due course.,February 03 2017,5
1221591,1984330,f8ea8ba7-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,There are some great hosts in Atlanta... But Decatur not as good.,February 03 2017,4
1221592,1984331,f9e2f568-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Good company rubbish app... Can't even use it to browse without creating an account. You can on their website but not with the app. Idiotic.,February 03 2017,1
1221593,1984332,fa1c54e9-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,does it start slower than it used to?,February 03 2017,3
1221594,1984333,fa55b46a-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Well so far I think it's a good idea,February 03 2017,5
1221595,1984334,fa8f13eb-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Good program!,February 03 2017,5
1221596,1984335,fac8736c-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,One word: THIEVES. Taking such high percentages of travellers and hosts who already have difficulties getting around with their budget. Shame on you!,February 03 2017,1
1221597,1984336,fbcd122d-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,BEWARE!!! Really scary company and app. Wants future permissions for paypal  copies of driving licence and passport!!! Unstalling and closing my account.,February 03 2017,1
1221598,1984338,fc3fd12f-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Stops,February 03 2017,1
1221599,1984339,fd3db930-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,interface too minimalist in a way it lacks a lot of function. there is no straightfoward way to see the receipt of the booking i just made. and the booking summary doesn't show up with payment confirmation  it's very annoying i don't see how much i'm paying for  whether coupon or travel credits are applied  and when i pressed the only button i can to proceed BAM I'M BOOKED. i could have used my pending credits but i was poorly informed due to a oversimplified  not well-thought out UX.,February 02 2017,2
1221600,1984340,fd74a7b1-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Keepsake.,February 02 2017,4
1221601,1984341,fdb07832-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Nice app. Has to be improved. Its no functionally at all,February 02 2017,3
1221602,1984342,fea70d33-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Its the worst thing to use in India. There are so many retarded issues like not giving rooms to unmarried couple  legal bullshit and other frauds that people do.,February 02 2017,2
1221603,1984343,fedf3434-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,This app is horrible every place we try to find that we thought we might have a good price everyone was wrong they might quote you on the website this much to rent this place then you talk to the person and it is like $1 000 more. Very disappointing,February 02 2017,1
1221604,1984344,ff192ff5-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Nice and good...,February 02 2017,5
1221605,1984345,ff546436-ee94-11e6-b7c4-fa163e345ce9,com.airbnb.android,Love the graphs  but it will be great if we can pay from saving account,February 02 2017,5
1221606,1984346,004af937-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Great way to find a place to stay if you don't want to be in the big  maybe not so nice hotels.,February 02 2017,5
1221607,1984348,00c1fdf9-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Every place we visit is amazing!😍,February 02 2017,5
1221608,1984349,00fe6aba-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,An opportunity to live like a local instead of a hotel.,February 02 2017,4
1221609,1984350,01fb1a3b-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Total sh1t. Used abnb website loads: never any problems. Suggested I use Abnb app: messages lost   booking not confirmed  multiple calls to help centre (contact details not advertised in app). Completely ruins an otherwise excellent concept,February 02 2017,1
1221610,1984351,023515fc-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Used it. Like it. Met many pleasant hosts. Heartily recommend it.,February 02 2017,4
1221611,1984352,026e757d-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Sucks.... saw review on last min cancellation by host & also encounter one such incident myself...,February 02 2017,1
1221612,1984353,02a738be-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,You're the best.,February 02 2017,5
1221613,1984354,03a82dff-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,This is not necessarily for the app as much as it is for the actual airbnb experience. They do not offer any real traveling insurance or protection for the guest. A host can just cancel whenever they want and I guess airbnb figures while its not our problem! Just becasue I get a refund does not mean I am not inconvenienced. Do yourself a favor and stay at a hotel where real businesses and companies have some sort of obligation to their guests. Not some flaky person who you have never met and can turn your vacation into a real nightmare! And any company that makes it impossible for you to contact them is always a warning sign!,February 02 2017,1
1221614,1984355,03e18d80-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Very slow app. Difficult to log in and switch accounts. Poor user interface. Great product though!,February 02 2017,2
1221615,1984356,04ece301-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,This app is very useful  u can get best prices in good places,February 02 2017,5
1221616,1984357,05281742-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Very very very good. App iam very happy thanks much,February 01 2017,5
1221617,1984359,05990184-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Won't work on my Moto 3rd gen,February 01 2017,1
1221618,1984361,08c08046-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Short stay give you a better budget for your travell.,February 01 2017,4
1221619,1984362,08f6d287-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Whether you are traveling or hosting  the best app for it. Only top notch support an amazing creativity in making the world smaller! Bon voyage!,February 01 2017,5
1221620,1984363,0b25e788-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,I've been using this app for quite a while now. It's become buggy and stops suddenly quite often now. It's really annoying especially when you're riding along review and then the app suddenly stops and you lose everything. Overall I like it okay but wish that the bugs were fixed.,February 01 2017,4
1221621,1984364,0b625449-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It's fun listing a place to stay on air bnb ... it's like talking to a learned friend 😊,February 01 2017,5
1221622,1984365,0b9cec4a-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It works for me! ! I like how I can instant message the owners and they get back to me more easily with this app,February 01 2017,4
1221623,1984366,0c91ac8b-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Its a wrst app in technical point of view. Guest cant able to change the dates. Its calendar is bugged.,February 01 2017,1
1221624,1984367,0ccb0c0c-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,The best app for renting places. Way better than staying at hotels.,January 31 2017,5
1221625,1984369,0dfb008e-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,This review is in regards to the horrible customer service that is available to you. If you can actually get in touch with a human. And not a computer. The app itself if fine except you can not edit reviews after 48 hours. And they set a time limit of 14 days to leave a review. And you shall not ask to edit after that time cuz there is no way on God's green earth that airbnb will let you. Even though they could. They hide behind policy and try to protect their hosts instead of having an interest in their customer who pay their checks. Just kinda back words. I will be searching for an alternative to this organization.,January 31 2017,1
1221626,1984371,0e70ccd0-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,No way to customise audio alerts. These app updates keep taking functionality backwards.,January 31 2017,1
1221627,1984373,0faecb12-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,This app used to be better  but now one requires an internet access to see vital booking information. The current version of the app is also unstable and frequently closes due to an error. I hope both of these important issues are resolved soon.,January 31 2017,2
1221628,1984374,0ff28ad3-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Very helpful in finding reasonably price place to stay  meeting new people   find out about local things easier,January 31 2017,5
1221629,1984375,102c8694-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,A nice app for the information about accommodation,January 31 2017,5
1221630,1984376,11258c95-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Why do you want access to my contacts?,January 31 2017,1
1221631,1984377,11615d16-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,So many glitches!!!!!! So frustrating,January 31 2017,1
1221632,1984378,1197af57-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Just canceled our business account and customer accounts  we will NEVER use airbnb again. They should be ashamed at giving the middle finger to half the country who believe Americans need to keep America safe. Where were y'all in 2015?? Not protesting then so don't jump into politics now. Please remember there are several companies that do what you do and can keep their mouth shut. My money may be small to you buts its mine and I'll be dang if y'all think you can shove your political beliefs down my throat!!,January 31 2017,1
1221633,1984379,12c84018-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It is crap utter crap  the pictures on the apartment we chose were of 'some other one' and they dumped us in a terrible one for the same price! Refused to fix any of the broken things like the shower  they removed the oven and washing machine saying it would cost extra even though it never said that  barely convinced them to give the washing machine. Wanted to be paid in full or we go so we had to pay and we couldnt leave as it would be a waste of money - $2000 a month for a 2 bedroom no living room opposed to the 3 bed with living room we were meant to get.. Terrible and this is not the only incident with airbnb.,January 31 2017,1
1221634,1984383,1492039c-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Best price best location,January 30 2017,5
1221635,1984384,14cf0c9d-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It's good for some people want to travel and less money like me😂😂,January 30 2017,4
1221636,1984385,1506975e-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Will not use  screw the them foreign bastards..,January 30 2017,1
1221637,1984386,153f5a9f-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,App is incredibly laggy and slow,January 30 2017,2
1221638,1984387,1581e1e0-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Very helpfull application,January 30 2017,4
1221639,1984388,168e6fe1-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It is a god a app,January 30 2017,5
1221640,1984389,16c86ba2-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,So well designed and pleasing to use! Makes hosting a real pleasure.,January 30 2017,5
1221641,1984390,16fff663-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,They took my words,January 30 2017,4
1221642,1984392,177e4e25-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Difficult to navigate app,January 30 2017,1
1221643,1984393,17b71166-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,I will not support a company advocating the harboring of felons.,January 30 2017,1
1221644,1984394,18b595a7-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Marketing 101 stay out of politics. Even the local bartender knows that. I don't trust such an immature company with my cc card info  so since my card was recently misused online maybe it was from this ap? Airbnb won't be getting my new card number. Good luck alienating 50% of your potential customer base. Deleted...,January 30 2017,1
1221645,1984395,18ebe7e8-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Is glitch prone  and most who own homes they're renting won't rent to you in the north if you're a southerner,January 30 2017,1
1221646,1984396,1928f0e9-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It's just an amazing app. :),January 30 2017,5
1221647,1984397,195f432a-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,If you have a record you can't book anything!!!,January 30 2017,1
1221648,1984398,1cd57e2b-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,The new version has a bug. The stats page no longer updates. Showing zero for everything in January. Meanwhile online it reports the correct numbers. Can we get this fixed?,January 30 2017,2
1221649,1984399,1d0d08ec-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Your kindness to words refugees gave me a reason to download your app to day and airbnb will be my first choice from to day Thank you good people,January 30 2017,4
1221650,1984400,1d4704ad-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Decent app but appalling company and the service,January 30 2017,1
1221651,1984404,203487b1-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Great app for booking hotels!,January 29 2017,5
1221652,1984405,206c1272-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Never had a problem always found what I was looking for .,January 29 2017,5
1221653,1984406,20a571f3-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Bad app with horrible invasions  but they're stepping up to the plate to help the people being blocked by Trump's ban at their own cost. #NoBanNoWall,January 29 2017,5
1221654,1984407,21adba34-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,For me the big problem is when I want to look at specific city and it gives me whole region. So when i find what i like i realise its in another freaking city. Super Annoying,January 29 2017,2
1221655,1984408,21e544f5-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Nice way of finding accommodation,January 29 2017,5
1221656,1984409,22224df6-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Power !!,January 29 2017,5
1221657,1984410,22593c77-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Review is good for reference to chose,January 29 2017,4
1221658,1984411,22902af8-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,"Company is becoming a super-PAC  I don't want my money going to their """"""""""""""""causes.""""""""""""""""""""",January 29 2017,1
1221659,1984412,2394c9b9-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It won't load and continually crashes my Moto.,January 29 2017,1
1221660,1984413,23cc547a-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,It's hell to get any resolution from AIRBNB in INDIA. No number to reach them. No response even after a week  I lodged my complaint. Extremely frustrating. NO REFUNDS BEING DONE. . and I AM WRITING THEM PILLAR TO POST. VERY POOR AIRBNB.,January 29 2017,1
1221661,1984414,240788bb-ee95-11e6-b7c4-fa163e345ce9,com.airbnb.android,Totally a way to get catfished via housing... Horrifying,January 28 2017,1
