,Unnamed: 0,id,app,reviewText,date,ratingStars
84295,94489,7c96dce8-afc9-11e6-a00d-c4b301cdf627,com.amaze.filemanager,Constantly crashes I love that this is open source  but the fact that it crashes all the time is a real problem. I'll try on another device soon.,October 24 2016,3
84296,94490,7c96dd61-afc9-11e6-94ca-c4b301cdf627,com.amaze.filemanager,Amazing file manager Really well made and functional  good and simple design  just right amount of features. Root explorer is working fine and has helped me debloat my phone. App manager is having some minor problems  it only updates application status after reboot. Otherwise no problems  I would give you 10/5 stars if I could... I'm using f-droid version  installed it over Google play only to leave this review.,October 24 2016,5
84297,94491,7c96ddee-afc9-11e6-bf35-c4b301cdf627,com.amaze.filemanager,Bug. There is a bug in the app when I will use root explorer. :(,October 23 2016,4
84298,94492,7c96de70-afc9-11e6-91ec-c4b301cdf627,com.amaze.filemanager,Es got replaced I just couldn't find a better file explorer  the best and most simply ui many settings and open source,October 22 2016,5
84299,94493,7c96dee8-afc9-11e6-925f-c4b301cdf627,com.amaze.filemanager,Awesome Alternative to ES File Explorer Sweetly Materialised. Very clean and minimalistic design. But what I am missing in it is the use of gestures. Hope to see the same in the future updates,October 21 2016,5
84300,94494,7c96df6b-afc9-11e6-9611-c4b301cdf627,com.amaze.filemanager,Cut doesn't work If I cut and paste  it just copies. The source files are never deleted. Fix it please.,October 21 2016,3
84301,94495,7c96dfeb-afc9-11e6-97ab-c4b301cdf627,com.amaze.filemanager,Works fine Nice  simple file manager. Good replacement for ES file explorer,October 21 2016,5
84302,94496,7c96e06e-afc9-11e6-a506-c4b301cdf627,com.amaze.filemanager,"Uninstalled. Delete a whole folder of videos in Amaze but it still shows up under device folders in Google Photo. After downloading a new Gallery app found that the folder is still there !! But it doenst shows up in Amaze. Some how just """"""""""""""""""""""""""""""""hidden"""""""""""""""""""""""""""""""" the file but its wasting the device memory!!!""""",October 20 2016,1
84303,94497,7c96e117-afc9-11e6-aa67-c4b301cdf627,com.amaze.filemanager,Excelente Un gran reemplazo para el es file explorer excelente trabajo,October 19 2016,5
84304,94498,7c96e1a3-afc9-11e6-a853-c4b301cdf627,com.amaze.filemanager,Functional and aesthetic A fully functional  well designed file manager with features that rival it's top competitors but not bloated like others. The app's frequently updated and the code is transparent and open source via github.,October 19 2016,5
84305,94499,7c96e226-afc9-11e6-acde-c4b301cdf627,com.amaze.filemanager,Its really great except... I am not able to delete files/folders.The app is crashing when I try to do so. Even after the latest update,October 18 2016,3
84306,94500,7c96e29c-afc9-11e6-9003-c4b301cdf627,com.amaze.filemanager,Liked it Feature rich  Adfree  Low on resorces. Good replacement for ES File explorer,October 18 2016,5
84307,94501,7c96e328-afc9-11e6-8494-c4b301cdf627,com.amaze.filemanager,Simply Better,October 18 2016,5
84308,94503,7c96e42e-afc9-11e6-aacb-c4b301cdf627,com.amaze.filemanager,Love it Simple and easy to use. 5 star,October 16 2016,5
84309,94504,7c96e4b0-afc9-11e6-bf5b-c4b301cdf627,com.amaze.filemanager,Awesome Has almost all the features of es without the bloating.,October 15 2016,5
84310,94505,7c96e578-afc9-11e6-91aa-c4b301cdf627,com.amaze.filemanager,"Amaze is amazing. (Too cheesy?) I'm a big fan of anything open source. I love the """"""""""""""""""""""""""""""""Material"""""""""""""""""""""""""""""""" UI and the ability to change the theme colors. I'd like to incorporate this app into my own ROMs. Thank you for making it open source and not including ads. You're awesome. EDIT: Any chance we'll get to see tabs  samba and ftp client support? The only reasons I still have ES installed...""""",October 15 2016,4
84311,94506,7c96e619-afc9-11e6-a4b5-c4b301cdf627,com.amaze.filemanager,Crash issue Just installed and tried. IT CRASHES everytime I try to rename a file. OS is jellybean on MT6589 chip  so I guess it should work fine. So uninstalling as of now.,October 13 2016,2
84312,94507,7c96e699-afc9-11e6-8639-c4b301cdf627,com.amaze.filemanager,Really smooth Smooth with Android and colourful..,October 12 2016,5
84313,94508,7c96e71c-afc9-11e6-9d8f-c4b301cdf627,com.amaze.filemanager,Better than Es Explorer,October 12 2016,5
84314,94509,7c96e79c-afc9-11e6-a8f4-c4b301cdf627,com.amaze.filemanager,Uwesome,October 12 2016,5
84315,94510,7c96e817-afc9-11e6-9eac-c4b301cdf627,com.amaze.filemanager,Very Basic Feature For Any File Management System Is A BUG Here ! Yeah! You've Fixed The Copying Issue Perfectly. I'm Impressed ? . But The Only Reason Behind 2 Stars & Uninstalling Application Is That- CUT Option Is Just Name  Bcoz Actually It Does COPY OPERATION. About Rest Of The Things  Proud To See This MADE IN INDIA Application Has Comparatively Better Logical Interface Than Others Like Solid Explorer Classic Which Have Over Hyped Interface (Consisting Unnecessary Elements & Icons). & BEST PART OF THE AMAZE IS LOWEST RAM CONSUMPTION ?...,October 12 2016,2
84316,94511,7c96e8a1-afc9-11e6-8e8d-c4b301cdf627,com.amaze.filemanager,Works great No feature bloat is the best feature. Does one thing and it does it well.,October 11 2016,5
84317,94512,7c96e923-afc9-11e6-a6f4-c4b301cdf627,com.amaze.filemanager,Nice Better than es file,October 11 2016,5
84318,94513,7c96e9a3-afc9-11e6-99b3-c4b301cdf627,com.amaze.filemanager,Simple :::::;;;; -:;#  Workable,October 11 2016,3
84319,94514,7c96ea28-afc9-11e6-968c-c4b301cdf627,com.amaze.filemanager,Good This app has a lot of nice features and a great interface  but I've face a problem a lot of times  some files I've deleted still show up and the samd happens once I've cut and moved them to another location  they just duplicate. It's kind of annoying.,October 10 2016,4
84320,94515,7c96ea9e-afc9-11e6-9b09-c4b301cdf627,com.amaze.filemanager,Nice replacement for ES Nice replacement for bloated ES file explorer. Not so many options (eg no option to choose location for app backup). Nice that it supports app backup  but when testing this the backupped .apk's could not be installed! (Parse error),October 10 2016,3
84321,94516,7c96eb21-afc9-11e6-b35d-c4b301cdf627,com.amaze.filemanager,Open source and I love it,October 10 2016,5
84322,94517,7c96eba3-afc9-11e6-86a7-c4b301cdf627,com.amaze.filemanager,Crashes  nice interface Looks good but crashes on create folder,October 09 2016,2
84323,94518,7c96ec26-afc9-11e6-868a-c4b301cdf627,com.amaze.filemanager,I am G?UTH?M Nice file manager    on android    due more future   ,October 09 2016,4
84324,94519,7c96ec9e-afc9-11e6-af35-c4b301cdf627,com.amaze.filemanager,Crash On Nexus 5 with 6.0.1 when I try to open as card folder the app crash.,October 08 2016,1
84325,94520,7c96ed21-afc9-11e6-81be-c4b301cdf627,com.amaze.filemanager,Could have had LAN Tab!! Many file managers now have option to connect to PC connected on same WiFi. This add-on to this file manager should certainly make it the best file manager which it is not today.,October 08 2016,3
84326,94521,7c96eda1-afc9-11e6-b6bf-c4b301cdf627,com.amaze.filemanager,Slick Very slick and easy app. Very well implemented the Material Design.,October 07 2016,5
84327,94522,7c96ee23-afc9-11e6-9ce8-c4b301cdf627,com.amaze.filemanager,Works well Had a problem with the previous update where the app would crash on open. The 10/6 update fixed the issue. Very quick response from the developer.,October 07 2016,4
84328,94523,7c96ee9c-afc9-11e6-b976-c4b301cdf627,com.amaze.filemanager,"Terrible UI I can copy or cut  but not paste? It may be possible but they make it so difficult it seems impossible. No option to just move a file/directory. Edit: I've already found a much better file manager so there's no need for me to """"""""""""""""""""""""""""""""update the app"""""""""""""""""""""""""""""""" that I've already uninstalled.""""",October 07 2016,1
84329,94524,7c96ef6e-afc9-11e6-824a-c4b301cdf627,com.amaze.filemanager,Open Source app Looks & works great. Please fix alarm tone selection bug.,October 07 2016,4
84330,94525,7c96effa-afc9-11e6-aa2e-c4b301cdf627,com.amaze.filemanager,Still no copy progress yuk!,October 07 2016,3
84331,94526,7c96f07a-afc9-11e6-9183-c4b301cdf627,com.amaze.filemanager,yeah! ... you fixed the crashing,October 07 2016,4
84332,94527,7c96f0fd-afc9-11e6-aa0d-c4b301cdf627,com.amaze.filemanager,Bug and problem with ux Migliorare la grafica e la velocit? e anche l'interfaccia non ? ben comprensibile,October 06 2016,3
84333,94528,7c96f180-afc9-11e6-bd7e-c4b301cdf627,com.amaze.filemanager,Great file manager Does what it's supposed to do and best of all it's free! Way better than any other ones on the Play Store.,October 06 2016,5
84334,94529,7c96f20a-afc9-11e6-afb0-c4b301cdf627,com.amaze.filemanager,Every time I press the the recent apps button the app crashes.,October 06 2016,3
84335,94530,7c96f28f-afc9-11e6-b27c-c4b301cdf627,com.amaze.filemanager,Clutterfree simple file browser Minimalstic clutter-free file browser without any bloats which does the jib and does it very well. Icing on the cake  its open source,October 06 2016,5
84336,94531,7c96f30f-afc9-11e6-8da0-c4b301cdf627,com.amaze.filemanager,Lost functionality with 6.0 External hard drive that was found with 5.0 doesn't appear with 6.0,October 06 2016,3
84337,94532,7c96f387-afc9-11e6-809e-c4b301cdf627,com.amaze.filemanager,As others are saying  it updated this morning and now crashes every time I open it. This is a great app! I use it all the time. PLEASE fix it ASAP!,October 06 2016,2
84338,94534,7c96f48c-afc9-11e6-9996-c4b301cdf627,com.amaze.filemanager,SMB Connection Failure Error occurs when I create a SMB connection.,October 06 2016,5
84339,94535,7c96f505-afc9-11e6-ab2e-c4b301cdf627,com.amaze.filemanager,"Simple but powerful Just what you want in an explorer  simple but effective. Would love to be able to select a directory and have the application recursively add the contents to my Google Drive (or other) via """"""""""""""""""""""""""""""""Share"""""""""""""""""""""""""""""""". Thanks devs  I've been after a simple explorer like this forever.""""",October 05 2016,5
84340,94536,7c96f587-afc9-11e6-8d85-c4b301cdf627,com.amaze.filemanager,ES File Explorer Killer ES has turned to spammy methods to their ads and the UI Is dropping quality. This File Explorer uses a pure nexus-like material interface. If you have ES and hate the new UI and spam  GET THIS NOW,October 04 2016,5
84341,94537,7c96f607-afc9-11e6-8057-c4b301cdf627,com.amaze.filemanager,Missing stuff Despite other good reviews  I have been disappointed that there didn't seem to be an option to move files from one location to another on my device. For me  this is a major requirement  and as other apps have this option  then I have to switch to a different app.,October 03 2016,2
84342,94538,7c96f68a-afc9-11e6-9184-c4b301cdf627,com.amaze.filemanager,One of the best file managers out there This gotta be in the top 3 best looking and functional file managers out there. Would give 6 stars if I could &lt;3,October 03 2016,5
84343,94539,7c96f70c-afc9-11e6-b2b3-c4b301cdf627,com.amaze.filemanager,Extraction problem Every time I try to extract a file it says it has unfortunately stopped,October 02 2016,1
84344,94540,7c96f78f-afc9-11e6-913e-c4b301cdf627,com.amaze.filemanager,Crashes Crashes every time I try to extract a file from a zip file.,October 01 2016,1
84345,94542,7c96f891-afc9-11e6-8bee-c4b301cdf627,com.amaze.filemanager,As usefull as a chocolate tea pot! Could not copy or edit a file in /data/misc/wifi! This was the only reason I installed it!,September 30 2016,1
84346,94543,7c96f914-afc9-11e6-bfc9-c4b301cdf627,com.amaze.filemanager,Awesome BEST THING EVER BRO!!!,September 29 2016,5
84347,94544,7c96f997-afc9-11e6-a31b-c4b301cdf627,com.amaze.filemanager,Nice Please update for android 6,September 29 2016,4
84348,94546,7c96fad7-afc9-11e6-8ffc-c4b301cdf627,com.amaze.filemanager,amazing This is 5 stars  specially the FTP feature.,September 26 2016,5
84349,94547,7c96fb6b-afc9-11e6-9b41-c4b301cdf627,com.amaze.filemanager,Awesome Took me a moment to figure out setting up smb but once I got that going it works flawlessly.,September 25 2016,5
84350,94548,7c96fbe3-afc9-11e6-8413-c4b301cdf627,com.amaze.filemanager,Lack of OTG support That's a dealbreaker right there. Moved back to ES File Explorer cos of that.,September 23 2016,3
84351,94549,7c96fc66-afc9-11e6-be90-c4b301cdf627,com.amaze.filemanager,Video over smb has bad performance I like it overall  but one of my main use cases does not work well. At home I play video from my smb share and the performance is terrible. I use MX player and use the file manager to access the share; in other file manager this works fine but in Amaze it takes a long time to load  has interrupted playback  and often freezes.,September 23 2016,3
84352,94550,7c96fce6-afc9-11e6-90df-c4b301cdf627,com.amaze.filemanager,Not working What a boring app when I open its take a lot of time to open &when I open and delete file its tell unfornuately amaze file explorer has been stop then so make some improvement in it,September 23 2016,2
84353,94551,7c96fd6b-afc9-11e6-8c1d-c4b301cdf627,com.amaze.filemanager,Delete I can't delete any of my files when I select & try to delete. It shows the same option,September 23 2016,3
84354,94552,7c96fdeb-afc9-11e6-a731-c4b301cdf627,com.amaze.filemanager,Craches Crashes all the time.,September 22 2016,1
84355,94553,7c96fe6e-afc9-11e6-ad3e-c4b301cdf627,com.amaze.filemanager,Exceptional Fabulous ui.. But it's force closing sometimes.. When I try to open image,September 21 2016,5
84356,94554,7c96feee-afc9-11e6-aa58-c4b301cdf627,com.amaze.filemanager,I support open source However  it crashed trying to delete 3 folders. Going to have to stick with Total Commander for now.,September 20 2016,3
84357,94555,7c96ff7a-afc9-11e6-b769-c4b301cdf627,com.amaze.filemanager,Best one Just one word...... Awesome!!!,September 20 2016,5
84358,94556,7c970000-afc9-11e6-8982-c4b301cdf627,com.amaze.filemanager,Not worth it Too many bugs  force closes and errors and also really short on even basic features like remaining storage info. I liked the clean design but not worth it even for free,September 20 2016,1
84359,94557,7c970080-afc9-11e6-96e7-c4b301cdf627,com.amaze.filemanager,"Core function problems I really like how this app is clearly meant to work. I love the open source code. And the tabs. And how it opens really fast and feels lightweight.... But it wasn't even able to properly cut/paste. Most of the time the """"""""""""""""""""""""""""""""paste"""""""""""""""""""""""""""""""" icon wouldn't even appear after cut. When it did appear  the paste would fail more often than not. I'm on an S7 Edge. I also would have liked to see cloud support for services such as Dropbox and Google drive.""""",September 19 2016,2
84360,94558,7c970102-afc9-11e6-b1a0-c4b301cdf627,com.amaze.filemanager,After es explorer im trying something new Its description is cool I think I will love this aap,September 19 2016,4
84361,94559,7c9701b5-afc9-11e6-ad10-c4b301cdf627,com.amaze.filemanager,I really like this app so far except for one issue. I want to listen to an audio file whilst doing other things on my device  but the audio stops playing as soon as I try using another app. Even if Amaze is still open in the background it won't continue playing unless I'm using Amaze directly. Is there a way to fix this? I'd certainly rate this five stars otherwise. The audio I want to listen to is on an external device otherwise I would just use the built-in music player on my device.,September 18 2016,4
84362,94560,7c970242-afc9-11e6-a4f5-c4b301cdf627,com.amaze.filemanager,New for me Just downloaded this as ES file manager kept trying to add unknown files to my Moto g3.So simple to use so far thanks,September 18 2016,4
84363,94561,7c9702c2-afc9-11e6-9a96-c4b301cdf627,com.amaze.filemanager,The best free file manager for android I wish it had otg support  and cloud integration but it is a free app  so the lack of those features can be forgiven; however  given the fact that it is open source I'm sure it's only a matter of time before these features get added. It still has some good features that you typically only see in paid apps so that's definitely cool to see. The material design interface is also aesthetically pleasing and easy to navigate.,September 17 2016,4
84364,94562,7c97038a-afc9-11e6-908b-c4b301cdf627,com.amaze.filemanager,FTP Support,September 17 2016,3
84365,94563,7c970421-afc9-11e6-b23a-c4b301cdf627,com.amaze.filemanager,SMB connection failure This feature is broken. It doesn't connect with the correct info even though other es file explorer worked with the exact same settings. It also seems to erase the first letter on the username everyone it try to log on.,September 16 2016,2
84366,94564,7c9704a3-afc9-11e6-a256-c4b301cdf627,com.amaze.filemanager,too gud i can easily unhide hidden files,September 16 2016,5
84367,94565,7c970526-afc9-11e6-be4f-c4b301cdf627,com.amaze.filemanager,Why does this app need in-app purchases?,September 14 2016,3
84368,94568,7c9706a3-afc9-11e6-ad01-c4b301cdf627,com.amaze.filemanager,Superb! Material UI and user friendly. A bug which I faced was  On selecting Sort apps by ascending order it does nothing.,September 11 2016,4
84369,94569,7c97072e-afc9-11e6-950b-c4b301cdf627,com.amaze.filemanager,Just amazing... So easy to use; simple  no-nonsense interface without any ads... I could even use it with root access in my Tab S when no other file explorer (even ES File Explorer Pro) could...,September 10 2016,5
84370,94570,7c9707b0-afc9-11e6-a4ba-c4b301cdf627,com.amaze.filemanager,Stopped using ES Folder and came here Great! Simple!,September 09 2016,5
84371,94571,7c970830-afc9-11e6-9385-c4b301cdf627,com.amaze.filemanager,"Constantly getting... """"""""""""""""""""""""""""""""Unsuccessful operations"""""""""""""""""""""""""""""""" when trying to copy files from internal to SD card. Was a successful uninstall though.""""",September 07 2016,1
84372,94572,7c9708ab-afc9-11e6-a0a4-c4b301cdf627,com.amaze.filemanager,Excellent look and feel It's my goto for file browsing and OI when it doesnt work.,September 07 2016,5
84373,94573,7c97092b-afc9-11e6-a8c9-c4b301cdf627,com.amaze.filemanager,Cannot open video files over network Good app! But cannot open video files over SMB connection. The playback stops after a moment. Otherwise great app!,September 06 2016,4
84374,94574,7c9709ae-afc9-11e6-b64d-c4b301cdf627,com.amaze.filemanager,Feature request. This open source file manager needs one feature- OTG support. Please provide it in the next update. I am looking forward to reinstalling Amaze. Thank you for the work you have done so far.,September 05 2016,4
84375,94575,7c970a4f-afc9-11e6-befc-c4b301cdf627,com.amaze.filemanager,Please provide an option to disable pull to refresh The file manager that convinced me in both UI/UX. But please do provide an option to disable pull to refresh  Everytime I pull down intending to reach top of the list fast it refreshes. And also an option to reduce the action bar width.,September 04 2016,5
84376,94576,7c970aee-afc9-11e6-b0b9-c4b301cdf627,com.amaze.filemanager,Needs an Update Recently installed it and its a good app with a nice UI but it needs a bit more customization options. Also  the move feature isn't working and it needs to be fixed,September 04 2016,3
84377,94577,7c970b7a-afc9-11e6-bfde-c4b301cdf627,com.amaze.filemanager,Still a long way to go Incredible app with lots of potential  needs to improve in areas like copying  moving files. It can be more interactive during file transfer  copying  moving (please have a look at ASUS file manager). In Android 5.1 lollipop sometimes moving multiple files makes them disappear. Please ensure stability especially while moving  copying files. Please provide sidebar with quick navigation  means you can slide the bar very fast and release it to the alphabet you want  like you do in contacts app.,September 01 2016,5
84378,94578,7c970c05-afc9-11e6-908a-c4b301cdf627,com.amaze.filemanager,Crashes when I try to cut and paste anything,September 01 2016,1
84379,94579,7c970c87-afc9-11e6-88c3-c4b301cdf627,com.amaze.filemanager,Amaze!! !!,August 30 2016,5
84380,94580,7c970d00-afc9-11e6-aa21-c4b301cdf627,com.amaze.filemanager,Not a replacement for ES. Crashes while opening .XML files.,August 29 2016,3
84381,94581,7c970dd1-afc9-11e6-8ced-c4b301cdf627,com.amaze.filemanager,Not too great Constantly crashing whenever I try to transfer anything.,August 28 2016,2
84382,94583,7c970f11-afc9-11e6-86c4-c4b301cdf627,com.amaze.filemanager,Thanks for making it worse I live this app because it is easy to use and simple. When I open a file it crashes. It's very annoying. You have to fix it,August 28 2016,1
84383,94584,7c970f9c-afc9-11e6-be56-c4b301cdf627,com.amaze.filemanager,My go to file manager! Awesome sauce!,August 27 2016,5
84384,94585,7c971138-afc9-11e6-8b19-c4b301cdf627,com.amaze.filemanager,Failed to amaze Frequent crashing whikevdeleting multiple files  definately find better out there.,August 27 2016,1
84385,94586,7c971297-afc9-11e6-9680-c4b301cdf627,com.amaze.filemanager,Kewl,August 27 2016,5
84386,94587,7c97134a-afc9-11e6-b702-c4b301cdf627,com.amaze.filemanager,In marshmallow not showing all apps in app manager So i roll back to 3.0 instead of new version 3.1.0 my phones micromax canvas a1 aq4502,August 27 2016,1
84387,94588,7c9713de-afc9-11e6-9b82-c4b301cdf627,com.amaze.filemanager,Clean look but terrible SMB performance,August 26 2016,3
84388,94589,7c971475-afc9-11e6-a4f6-c4b301cdf627,com.amaze.filemanager,Bad UI Animations are annoying and can not be disabled.,August 26 2016,1
84389,94590,7c971502-afc9-11e6-b1af-c4b301cdf627,com.amaze.filemanager,Best free file man.! Thanks & a request I absolutely love this app. It has nice UI  dual window support  archive extractor and everything you'd expect from a premium file manager. Sadly  I can't find any option to sign-in to my Google Drive or other online storage account ? Plz dev  add cloud storage support  it will make this app super awesome.. plz plz plz,August 26 2016,5
84390,94591,7c97158f-afc9-11e6-a16b-c4b301cdf627,com.amaze.filemanager,Supper Happy I'm using a nexus 7 tablet and this app works great! I can access the files I need on an external flash drive with ease and without constant irritating pop-ups slowing this old device down.,August 25 2016,5
84391,94592,7c97161c-afc9-11e6-8102-c4b301cdf627,com.amaze.filemanager,Crashed Latest version of the app forced closed when I tried to delete a file. Otherwise  a good light-weight file explorer.,August 25 2016,3
84392,94593,7c9716c5-afc9-11e6-a292-c4b301cdf627,com.amaze.filemanager,Great Simple and functional,August 25 2016,5
84393,94594,7c971751-afc9-11e6-9d4a-c4b301cdf627,com.amaze.filemanager,nice and simple it would be nice if grid view could be set as default view.,August 25 2016,5
84394,94595,7c9717dc-afc9-11e6-8ea2-c4b301cdf627,com.amaze.filemanager,Useful Very useful for rooted devices and interface is very simple.,August 24 2016,5
84395,94596,7c971868-afc9-11e6-b5ed-c4b301cdf627,com.amaze.filemanager,Open Source + Material UI = Poof! Certainly one of the best  no bloat file manager. The Material Design just is an icing on the cake.,August 24 2016,5
84396,94597,7c9718f5-afc9-11e6-b575-c4b301cdf627,com.amaze.filemanager,Lightweight  fast  clear ...and free  and no adverts  just works. Great app.,August 24 2016,4
84397,94598,7c971980-afc9-11e6-8e6d-c4b301cdf627,com.amaze.filemanager,It's alright  but it doesn't have the ability to show picture thumbnails  and the navigation is a little convoluted. Better than es file manager but it's lack of features made me switch to Solid I understand it's open source and not going to have everything under the sun but it's just missing some critical functionality for me.,August 23 2016,3
84398,94599,7c971a0c-afc9-11e6-887a-c4b301cdf627,com.amaze.filemanager,SMB Connection failure Otherwise this seems like a nice and working app but the smb connection is a joke. Everytime I try to login Amaze for some reason deletes the first letter from my username. Other features may work but I couldn't be bothered to try them since I need a functioning smb connection. The FTP connect does work fine though  probably due to there not being a username or password.,August 23 2016,2
